file,n_bar,piano,percussion,organ,guitar,bass,strings,ensemble,brass,reed,pipe,synth-lead,synth-pad,synth-effects,ethnic,percussive,sound-effects,drums,genre,style
482dca338f6c8407a40eb20a8d1afec9.mid,105,0,0,923,6777,1364,0,0,0,0,0,0,0,0,0,0,0,1300,-,-
cb31abf7c26c3e1db5d445d662ddf155.mid,105,1086,774,0,3307,657,0,305,0,0,230,0,0,141,0,0,0,2416,-,-
8f6a3a9e598021370f25cbc088af9e01.mid,105,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758,-,-
08948fbcdcac4db2e2a52d5e7a226125.mid,105,1975,0,0,1588,1659,0,1647,0,0,0,0,0,0,0,0,0,3684,-,-
cf721d8bb0d9a1a6ea3b21ea17f6273a.mid,105,0,0,510,2100,839,0,786,0,0,0,1179,0,0,0,110,0,2485,-,-
f0393c7327c128be310a24d0ff568788.mid,105,0,0,0,2683,994,0,385,1308,0,0,1124,0,0,0,0,0,0,-,-
56d953cbcf23ba52b3ccc4de71bd265d.mid,105,604,0,412,0,1034,0,539,0,0,0,1346,210,0,0,252,0,5102,-,-
cf8c4294cc8f4b2fe337c2b318690e43.mid,105,0,0,0,3007,591,0,0,0,0,0,0,0,0,0,0,0,2095,-,-
fc43b647e5d8b36e646212863fb3197f.mid,105,329,0,0,974,838,0,670,0,579,0,1610,0,0,0,109,106,2636,Pop_Rock,Rock_Hard
3aaaa246a92c26eb0831396eab11c88b.mid,105,2573,0,0,0,329,1037,175,0,241,0,1453,1897,0,0,115,1136,1732,-,-
24a84a1a92254638c069b83168b4d096.mid,104,788,0,0,1137,711,0,909,670,0,0,0,0,0,0,0,0,1503,RnB,Dance
d3934d828d445e09dd910fb83735e6e6.mid,104,1398,0,0,0,1594,0,129,0,0,680,471,0,0,0,0,0,600,Pop_Rock,Pop_Contemporary
7b4d25ffa28707e99319f926e0c6d267.mid,104,470,0,843,3729,510,0,179,0,839,0,0,0,0,0,0,0,1836,-,-
554255efd52e4e68b538c07b70c16349.mid,104,1977,0,0,1591,1658,0,1646,0,0,0,0,0,0,0,0,0,3691,-,-
e77645a3b67ab40130aebdbd9409f0d5.mid,104,1387,0,0,1104,1066,0,433,808,808,455,0,0,0,0,0,0,2540,-,-
731985d8ddd4ed0dedf216fe24124dd1.mid,104,1516,0,285,337,0,269,0,0,0,0,0,0,0,0,0,0,0,-,-
021f14838e62bf914159ce222de2dab5.mid,104,4574,0,0,0,874,1424,0,406,0,0,2320,0,0,0,136,0,5636,-,-
f8091a4e441c6fd1ffafec9fd359b123.mid,104,1320,0,0,552,784,0,791,0,182,0,689,0,0,0,0,0,2191,-,-
5b33e0d60257d60162ec502ab1ff6e2e.mid,104,0,0,0,4747,1164,0,172,0,0,0,0,424,750,0,0,0,4944,-,-
c256cbc819f3f4128941c3725486e9e8.mid,104,291,0,364,2835,939,0,510,0,0,0,729,0,0,0,0,0,2990,Pop_Rock,Rock_Hard
a8409d6275c4cafba1703315661dbaa6.mid,104,0,0,0,0,191,0,787,0,0,0,0,0,0,0,0,0,753,-,-
bcceb1e9555085b89280246148e0e1b3.mid,104,2919,894,0,0,550,0,541,246,0,0,0,0,197,0,0,0,3010,Country,Country_Traditional
e4d0e85074989dd8ee8e1dd36f1978ed.mid,104,2702,0,0,1130,650,740,364,0,0,0,0,0,0,0,0,0,2163,Country,Country_Traditional
ca0631c18360342aa69a5818706a1a3f.mid,104,1437,1437,0,258,147,233,0,2200,0,0,1205,172,0,0,0,144,1324,-,-
b77a52640a8a6648213b575ba34dec65.mid,104,3514,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,-,-
2f97a8df16535b2e05ab6192563e1561.mid,104,0,0,0,446,1007,0,128,1601,0,0,119,0,0,4919,0,0,6347,-,-
cfc5810bc5c7d4b6b010f944b06b5475.mid,104,1367,0,0,301,807,0,626,600,0,0,0,0,0,0,0,0,2349,Country,Country_Traditional
e87a128f1e5115d5ba4bf630b0d714b5.mid,104,2186,0,0,0,379,0,1149,0,383,0,0,0,0,0,0,0,579,-,-
a7b33faa732d5130343e0e67fb700c62.mid,104,0,1601,0,446,1007,0,128,0,0,0,218,0,0,4919,0,0,6347,-,-
c0b791040febab9638de51efadc4410e.mid,104,1563,0,0,1677,708,0,1019,0,0,0,0,0,0,0,0,0,2281,-,-
c6444b00abb9c3e0435a65a90275ed61.mid,104,3415,0,0,0,898,0,1269,0,0,0,0,495,0,0,0,0,3396,-,-
144af66bcf284ac63604916193dda194.mid,104,1581,0,542,1813,1100,0,403,0,0,0,0,451,0,0,0,0,2872,-,-
f523829101b98e3dd83df41db16b2a12.mid,104,644,0,0,2552,983,0,386,0,0,116,0,332,0,0,188,0,5700,-,-
99c85ebe830d4e4a4b5f97551de90800.mid,104,1355,0,0,1201,929,0,220,0,967,0,0,0,0,0,0,0,2356,-,-
48139ca48fef71bc509fcc2d1a869fc9.mid,104,440,0,0,2640,413,450,0,0,0,0,0,0,0,0,0,0,1731,-,-
7aa2aacdc0f0f1dcfb712c519077e6f4.mid,104,916,0,0,2668,622,0,229,819,0,0,0,0,0,0,0,0,2381,-,-
f682caf35de04da0e6b6e628caa159e5.mid,104,1915,0,0,1378,592,0,393,0,0,497,0,0,0,0,0,0,2031,Pop_Rock,Pop_Indie
83cb1d8caafd9da0364cb6d6963039fc.mid,104,1789,698,0,0,556,0,329,0,0,0,0,0,0,0,0,0,981,-,-
3f683dc1071f05a2cd86ed71c6415a75.mid,104,0,0,0,10607,1602,0,139,0,961,0,0,429,0,0,0,0,4080,Pop_Rock,Pop_Indie
d0595273e0af94c898d4e0844ddf1f52.mid,104,0,0,0,446,1007,0,128,1601,0,0,218,0,0,4919,0,0,6347,-,-
f579b91417e15805d4b6c422059c52f1.mid,104,1835,0,0,2670,622,0,229,823,0,0,0,0,0,0,0,0,2381,Country,Country_Traditional
f2b7f96057f14fc87431b62151db55f4.mid,104,319,0,804,1665,769,0,0,0,0,0,0,0,0,0,0,0,0,Pop_Rock,Rock_Hard
b8edd7e760addf33e1dc8e4761579c33.mid,104,0,0,0,2379,2500,0,0,0,734,0,0,144,0,0,0,0,2160,Pop_Rock,Grunge_Emo
a0f83fa6ee4d4c56b40b68683feefda2.mid,104,246,0,0,1176,144,0,911,179,0,0,441,1573,344,0,129,0,4954,-,-
8e61ac575d2f5a3449bac9049f3c8ab2.mid,104,182,0,0,1013,627,0,0,0,0,297,395,0,0,0,0,0,2081,-,-
83f0ff17e0a1cf88cd4a3099f3f021d6.mid,104,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pop_Rock,-
df15a4398053c227fe21eeb42c67bd14.mid,104,805,0,0,0,708,0,0,0,0,0,1092,0,346,0,0,0,2175,RnB,Hip_Hop_Rap
d93531f4cfedb5a21173df87a2682af9.mid,104,3131,0,391,1825,682,0,984,448,0,0,667,290,0,0,0,0,1371,Pop_Rock,Blues_Contemporary
273fcbb6e441424cf0983c6057ba3e3e.mid,104,919,0,0,433,1507,0,0,433,0,0,0,0,0,0,0,0,1177,-,-
dd87181e1be86fa1d3418a015d73a2cd.mid,104,788,486,0,1137,711,0,538,670,0,0,0,0,0,0,0,0,1503,RnB,Dance
64e4de493c9c5d0301db6213d7229eee.mid,104,854,0,713,2721,1114,0,790,728,0,0,0,0,0,0,0,0,2314,-,-
bf9612c8142fe38fc67ec4cb75c482b1.mid,104,214,0,0,1803,411,512,867,0,658,294,0,0,600,0,0,0,1879,-,-
e530971398e97d8a4f01aeeb774ef6d5.mid,104,4574,0,0,0,874,1424,0,406,0,0,2320,0,0,0,136,0,5636,-,-
d1b745e906978551194c35d75f677394.mid,104,0,0,0,420,424,0,1691,0,541,0,0,0,0,0,0,0,1795,-,-
7dd15fa1569935f485bd3e5c47736717.mid,104,3334,0,4322,4399,842,0,425,0,0,0,0,0,0,0,0,0,2224,-,-
97a9fbdf1fe894607ce9a538916d55d6.mid,104,0,0,0,446,1007,0,128,0,0,1601,218,0,0,4919,0,0,6347,-,-
2505e975d6986bc86c8807477c19bf6e.mid,104,3147,0,0,366,1345,0,0,0,0,0,0,0,0,0,0,0,2389,-,-
3a750aa7dd104dbc3a7c1dcd6b48d60e.mid,104,0,0,0,1364,0,0,610,0,0,0,928,0,0,0,0,0,2087,-,-
bbcf01b1d6725e25c30b7de40b47b651.mid,104,796,743,0,1124,821,0,270,0,0,0,0,0,0,0,0,0,2972,-,-
3b8c0eead486161a412032d728444423.mid,104,0,0,0,10607,1602,0,139,0,961,0,0,429,0,0,0,0,4080,Pop_Rock,Pop_Indie
1acd1c94570786200af3dbca85d96e01.mid,104,0,0,592,3800,859,0,0,0,482,0,0,0,0,0,0,0,2080,-,-
35d500078654eb29b3d2c299ff3f1d89.mid,104,0,0,525,2219,457,0,0,0,389,0,0,0,0,0,0,0,2726,Pop_Rock,Rock_Hard
68ed08a8de7e14143e4e404e4c5e8319.mid,104,1039,133,0,0,844,0,1477,0,0,0,1288,109,0,0,109,109,3779,Electronic,-
e6da28336a7c5dd74f88f097d0bb6b81.mid,104,788,486,0,1137,711,0,538,670,0,0,0,0,0,0,0,0,1503,RnB,Dance
59faf943255679344b381ee580697769.mid,104,0,1459,621,970,606,0,0,0,0,0,577,212,0,0,0,0,1841,-,-
f2aae7cc966624644dc6eb8844c5e74e.mid,104,0,0,0,446,1007,0,128,0,0,1601,218,0,0,4919,0,0,6347,-,-
cab91870436487388f7580a3cf1d00f0.mid,104,1823,0,0,2449,1342,0,128,599,0,0,0,0,0,0,0,0,2316,Easy_Listening,-
5efd5e3e358925840b3809195c39bc57.mid,104,0,0,1268,0,404,0,0,0,0,0,0,660,0,0,0,0,804,Pop_Rock,Metal_Death
99997bfa5b5dfa9202a027c2ecd97d3a.mid,104,0,0,368,0,911,1229,1508,737,0,812,0,0,0,0,0,0,1914,-,-
e377a231166c749331aa4d5064a03306.mid,104,528,0,0,395,1037,0,443,603,576,0,658,286,463,0,107,0,4757,-,-
66c31c0d18a53b5983454ebe129de64b.mid,104,1814,0,0,1277,920,0,0,0,0,0,0,0,0,0,0,0,5259,-,-
fc752aeda99e89dffb14ecd7a5f5427b.mid,104,1572,0,0,592,393,469,761,0,0,727,548,292,0,0,108,0,1459,RnB,Pop_Contemporary
366ff21a18ac4ae48b4591bdf8f313da.mid,104,2142,0,0,1365,665,0,0,0,1275,0,0,0,0,0,0,0,1603,-,-
c481eb869e55afb1ef761640fa71fc01.mid,104,859,0,624,1171,894,0,785,0,0,0,0,0,0,0,0,0,1523,-,-
ef92daaff89efaeba3e2a8fc4401ead3.mid,104,1601,0,0,446,1007,0,128,0,0,0,218,0,0,4919,0,0,6347,-,-
8cdb454ccd420edeb1569bb145c61fcb.mid,104,0,0,0,813,708,0,364,0,0,1067,0,0,0,0,0,0,2014,-,-
d100974a94c10b007642fdfe3b71a7f2.mid,104,0,0,2552,3433,1931,0,4112,0,548,0,0,2162,0,0,0,0,4570,Latin,Folk_International
2e7f91487cbe62066406f8095a745748.mid,104,0,1004,933,2090,930,0,368,629,0,0,135,0,0,0,0,0,4218,Pop_Rock,Pop_Contemporary
2d8b52db7c7c01964fd944eeebc5722a.mid,104,2807,0,1802,0,1684,0,0,0,603,0,0,0,0,0,0,0,5909,Latin,Folk_International
f13e2702150ec0b90ddcf2b1a3922964.mid,104,1871,0,140,1675,734,0,117,0,865,0,0,1167,0,0,0,0,3518,-,-
cd239544f059d97d8e03e678f5574ce5.mid,104,0,0,0,2772,1030,0,0,0,0,0,0,0,0,0,0,0,1808,Pop_Rock,Rock_Hard
631133fa2ae7095bb9113087af86744e.mid,104,0,0,0,4781,787,129,542,252,766,0,0,0,0,0,0,0,3028,-,-
9536a3ba574692c26676d12428a9cd27.mid,104,107,0,0,1710,0,0,385,0,0,522,0,0,0,0,0,0,0,-,-
ed8918162d768c91454588a2d645f886.mid,104,5617,0,0,537,1046,0,386,543,292,492,0,0,0,0,0,0,3504,Pop_Rock,Rock_Contemporary
9064077a09244951426a1e6db4a86894.mid,104,0,881,0,1150,0,0,1830,0,0,0,0,0,0,0,0,0,2284,Pop_Rock,Rock_Hard
3bbe821739b4a120e416f5f4929f9cf7.mid,104,0,0,142,0,480,0,708,723,0,0,0,0,136,124,0,0,2072,Pop_Rock,Electronica
c92bb6a400ccbaa830b0ed9fa789a46e.mid,104,993,403,0,1530,1502,124,2246,904,0,0,0,0,0,0,0,238,3391,-,-
773d89c448af807ebe9840d5378f5d36.mid,104,0,0,0,4020,329,0,0,0,0,0,0,0,0,0,0,0,1746,-,-
a70e1609b2dbcbb63d75839eff2e0564.mid,104,4878,0,0,0,874,1424,0,406,0,0,2320,0,0,0,136,0,5756,-,-
8cedbf40ae513a2fc8f74648a9f006d3.mid,104,0,121,0,0,0,551,951,0,0,0,3808,1933,0,0,0,0,0,-,-
53d4543a1929b304485b7da344008c3c.mid,104,698,254,0,2791,1512,0,1946,0,0,0,786,315,0,0,0,0,5006,Pop_Rock,Rock_Contemporary
68633561287b3aa6ec0051f80a045ae9.mid,104,423,0,0,1322,771,0,1231,0,1061,0,2388,478,0,0,0,0,2548,-,-
70d6f02d851176e05c5ce1b1dbcf0ec8.mid,104,0,0,0,2190,595,121,0,0,0,0,0,0,0,0,0,0,1688,Pop_Rock,Grunge_Emo
46e83ed49508f803ba09e3724f36775c.mid,104,1672,781,0,1447,785,0,1507,1397,0,0,0,0,0,0,0,0,3537,-,-
336d41017ac454dd9c77878607bd61b0.mid,104,3327,0,296,1952,827,0,428,0,0,641,0,0,0,0,0,0,1668,-,-
a80f56ed2ea5515689f1800805ac0c47.mid,104,1814,0,0,1277,920,0,0,0,0,0,0,0,0,0,0,0,5259,-,-
552b905dbcbb65891e9b5b27b10e207d.mid,104,1951,0,561,945,533,0,0,381,740,0,0,0,0,0,0,0,2425,-,-
73914447ab8ce11d0fb15f165638acdc.mid,104,788,486,0,1137,711,0,538,670,0,0,0,0,0,0,0,0,1503,RnB,Dance
0d59a0cc0138db95d3e6f7fa79c9a06e.mid,104,0,0,0,2190,595,121,0,0,0,0,0,0,0,0,0,0,1688,Pop_Rock,Grunge_Emo
cda98407ba104403d951b9dc3c8c7c72.mid,104,1487,0,0,2647,795,0,0,260,0,0,0,0,0,632,0,0,2351,Pop_Rock,-
7d141ec0e6945cd86e06dfdd2f20af8a.mid,104,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,-,-
f736d2d212a1b060b5634074c26c3ade.mid,104,3685,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,-,-
16e284a9a10fa1f3c2502062790b9e60.mid,104,2728,0,0,2725,684,0,267,0,0,0,0,0,0,0,0,0,2126,-,-
3914577d2d543b73d3e1f8fa22a3b9ec.mid,104,1601,0,0,446,1007,0,128,0,0,0,218,0,0,4919,0,0,6347,-,-
850a478cc1eebbfa81393d0716fd1cad.mid,104,1852,0,0,1347,350,0,1474,0,0,0,0,0,0,0,0,0,2228,-,-
94316bc849ca67299f7efaa5aad87ed1.mid,104,788,0,0,1137,711,0,909,670,0,0,0,0,0,0,0,0,1503,RnB,Dance
10d393fe16bc9c600312b3dae16e7725.mid,104,1837,0,0,3026,1237,0,779,286,641,0,0,0,0,0,0,0,5459,-,-
bec4b18cf2bfcded5a1e4c6cfed9e5fa.mid,104,1242,1718,0,909,776,0,600,0,0,0,0,250,0,0,0,0,2368,-,-
de5d2fd09c676e5f3a70414256dbbc6a.mid,104,2106,0,0,3541,1452,0,0,0,0,0,718,513,0,0,0,0,4636,-,-
c199e1b847b302671852a99568fb3ac3.mid,104,849,1083,0,0,842,1116,670,203,139,980,0,0,1356,0,0,0,6162,-,-
9c2215e07b7735c09dfa335f69411c87.mid,104,2739,680,0,1162,1116,0,1714,0,0,754,390,0,0,0,107,0,3994,-,-
a25c07e0d26e9061bd5579ebcf5e88a5.mid,104,191,0,1813,0,1520,0,315,319,0,0,0,0,0,0,0,0,2237,-,-
3a322ab07b0cacf2b56f05f9f08d2c8d.mid,104,0,0,0,4462,1114,0,0,0,612,0,0,0,0,0,0,0,2005,-,-
74708de4d869959a46384e149075d343.mid,104,1905,0,406,779,703,0,271,0,510,0,0,176,108,0,106,0,3180,-,-
3dd30f7fb44c0b5bdc613a380811bc3d.mid,104,1485,0,0,4426,533,0,759,0,520,0,0,0,0,0,0,0,1313,-,-
7c1b0d2db8678124ebb526ec8fece6bc.mid,104,4563,0,572,0,937,0,0,0,405,0,0,0,0,0,0,0,3082,-,-
0fbe7a2cd45afed9a11f9708202f9e67.mid,104,1180,0,1279,0,856,0,520,0,0,0,0,0,269,0,0,0,2493,-,-
cb70d66a21a95a37f8870768cb1b781f.mid,104,0,504,0,2210,1044,1676,194,1360,1127,0,1156,0,0,516,1072,0,2301,-,-
44a10ef2cc1be17472ef962040efb983.mid,104,440,848,0,0,1650,0,1191,323,0,0,1903,0,0,656,0,0,3454,-,-
52f845d4c571e3cde3d57e7350e2c8b3.mid,104,2379,0,0,0,776,0,0,0,0,0,0,0,0,540,0,0,1902,Country,-
8c3746b64a657696d867f226945dba8e.mid,104,3661,0,0,0,0,752,2710,170,900,679,0,0,0,0,0,0,0,-,-
f3e14996b630c3f5b36d2442364b469e.mid,104,4878,0,0,0,874,1424,0,406,0,0,2320,0,0,0,136,0,5756,-,-
bf4114c51e18a5d996845220502e2cb1.mid,104,2919,894,0,0,550,0,541,246,0,0,0,0,197,0,0,0,3010,-,-
aa5e7e6d9ba1b5f1bf8303161c00f2bb.mid,104,486,0,0,2863,481,0,388,0,0,254,0,0,0,0,0,0,0,Country,Country_Traditional
716603833b494c230e4a2cabf37d7814.mid,104,2656,0,0,0,926,0,583,607,520,0,0,0,0,0,0,0,2740,-,-
859b63921c38cebdc8288ae926617021.mid,104,2355,0,0,2624,317,746,1769,0,0,200,0,0,0,0,0,0,930,Electronic,-
b87f89e95ca15a2bd10cee0618eb69a6.mid,104,0,0,0,680,189,416,1816,588,129,231,0,0,0,0,0,0,290,-,-
6623fb6f783399e5a70dc077fb56dd25.mid,104,871,0,0,1136,920,0,1659,1165,929,0,0,0,0,2120,116,0,3267,-,-
3483cdf23091e7bf433be358d3f4f6dc.mid,104,510,0,0,4107,824,279,1321,0,789,0,0,215,0,0,0,0,4334,Pop_Rock,-
548b5941e546699c455b34695600d552.mid,104,486,0,0,2863,481,0,388,0,0,254,0,0,0,0,0,0,0,Country,Country_Traditional
75e1f4984aeb8de73131ae9f9f165916.mid,104,686,0,161,0,775,0,0,0,0,461,0,173,0,0,0,112,1967,-,-
acd950c37d13a0c58b6f0c0484700b68.mid,104,0,663,0,5936,1031,0,315,0,0,0,0,0,0,0,0,0,3783,-,-
d83ec7faf1fb3bcf0342516137a7f86d.mid,104,1061,0,0,3225,721,0,1788,0,0,921,0,171,0,0,0,0,2474,Country,Country_Traditional
27cce141b9f91750dc15895a35f636cc.mid,104,0,0,710,680,189,416,1247,588,129,230,0,0,0,0,0,0,290,-,-
c72fe562328ed8299d724dcad3277ec3.mid,104,1099,0,0,2979,544,0,338,0,0,0,0,0,0,0,0,0,2482,-,-
aa5e7d4f96854cf3bbb3cd4882355df5.mid,104,2474,0,0,357,805,0,591,0,0,0,593,0,0,0,0,0,1211,-,-
5e703e82368c0b7abe52f09c3b9b8f73.mid,104,900,0,0,1889,1429,0,394,0,0,0,827,0,0,0,0,0,3643,-,-
77892bc4da9f63820830c729508484bb.mid,104,1625,0,0,0,465,0,0,354,674,0,0,0,0,2266,0,0,1484,-,-
ef5456eeaa7c4ef5eea160f241ee6a42.mid,104,593,0,0,8260,1306,0,1283,1226,0,814,0,164,0,0,341,0,2798,Pop_Rock,Pop_Contemporary
22fcb9f9109f8b7c438fce973431e6fd.mid,104,1164,0,0,1832,665,0,0,0,0,0,0,0,0,0,0,0,1603,-,-
ba3dec8cd5ca2ff33066ae3dffb946b1.mid,104,1339,0,0,7419,4162,0,325,0,0,0,0,0,684,0,0,0,4479,-,-
8749387fb795d2e6ea120701b6641548.mid,104,0,0,142,0,480,0,708,723,0,0,0,0,136,124,0,0,2072,Pop_Rock,Electronica
84872041fb503c498a8bbf50fc98ccb1.mid,104,1016,0,0,0,1430,0,364,666,0,0,0,0,0,0,1668,0,6930,Electronic,-
8e6ebb098a12d2ce904c7eb8169fd072.mid,104,0,0,832,2284,847,0,1099,0,0,0,818,0,0,0,0,0,6588,-,-
4fe31b5bbea6ea480c12553959757ec0.mid,104,0,0,142,0,480,0,708,689,0,0,0,0,136,124,0,0,2072,Pop_Rock,Electronica
e4adf55b05317bf6b3c33d9320a0f620.mid,104,662,136,0,851,667,0,554,0,0,0,0,465,917,0,109,173,3335,-,-
c5771c4cb977a1dd17c95049a4435033.mid,104,1485,0,0,4426,533,0,759,0,520,0,0,0,0,0,0,0,1313,-,-
4fb47b90e5220969d65695a1706373ce.mid,104,1601,0,0,446,1007,0,128,374,0,0,2405,0,0,4654,0,0,10629,Latin,Pop_Contemporary
dd85125f443a288adeb34aa1e0c694d6.mid,104,0,0,0,446,1007,0,128,1601,0,0,119,0,0,4919,0,0,6347,-,-
7dd4fca25f850b1902400713b9283765.mid,104,0,0,0,0,1007,0,128,0,0,1457,218,0,0,5029,0,0,6347,-,-
835afc3c07eaf7c92dc2f84c2d08a26c.mid,104,1625,0,0,0,465,0,0,354,674,0,0,0,0,2266,0,0,1484,-,-
c6cd512dbb1e334e7c35aa8e10719afe.mid,104,1427,0,868,1451,0,0,1184,270,0,0,0,0,0,0,0,0,2146,-,-
5bf9ac17d89236774ae9876d1d5cf8a4.mid,104,796,743,0,1124,821,0,270,0,0,0,0,0,0,0,0,0,2972,-,-
ae2471045f76f810d8945ff3341d6874.mid,104,0,0,0,680,190,416,1816,588,129,231,0,0,0,0,0,0,290,Electronic,-
35ba5c5ffdac5fa05ef71c56e47e2e8e.mid,104,2371,773,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
405bc86f570a01fe776ca053b9f94b2f.mid,104,2106,0,0,3541,1452,0,0,0,0,0,718,513,0,0,0,0,4636,-,-
d81c511788e37dc917b1cca4ecaaad6a.mid,104,1242,371,0,909,776,0,668,0,0,0,0,1539,0,0,0,0,2368,-,-
bf0769d6bc46b80a7549a23710c7289c.mid,104,2264,144,0,2328,3473,0,808,0,0,0,161,106,0,0,0,0,6400,Pop_Rock,Pop_Contemporary
0addb8ef21c3f6779009058dd2d96c78.mid,104,1205,0,0,1713,1069,1729,1536,450,0,0,0,321,0,0,0,0,3372,-,-
12dac9942474b6b38365a848173aeec3.mid,104,0,0,832,2284,847,0,0,0,0,0,1583,0,0,0,0,0,6588,-,-
12bfbdbc8cc945b767fc6971dce50ecc.mid,104,1601,0,0,4956,1007,0,128,0,0,0,218,0,0,440,0,0,6347,-,-
599e009edc93b58dadb744fd497e5490.mid,104,0,0,832,2284,847,0,0,0,0,0,1583,0,0,0,0,0,6588,-,-
f886f84120576da1c640c0f2584f9c9a.mid,104,592,0,0,1273,922,0,263,1600,940,0,0,0,0,0,0,0,2289,-,-
1a6de36fb053a32f87ef3ff982a4d508.mid,104,222,0,0,3367,1959,0,1000,0,0,0,1856,1098,0,0,110,0,1808,Pop_Rock,Pop_Contemporary
ca6ba097315c53803f55c329a4852f4c.mid,104,0,0,344,0,1750,0,0,455,376,0,1320,0,0,272,0,0,2795,-,-
604bd45a8be8877011d792bf5e9e5448.mid,104,552,0,811,4011,1075,0,474,184,0,0,800,0,1688,0,0,108,4412,-,-
930d0b010e3b38d764e9d8bee1ab9792.mid,104,1120,0,0,868,3094,0,176,0,0,0,931,0,0,2841,0,0,3904,-,-
32ddadea436fc31af54c85150d0db110.mid,104,0,0,0,10607,1602,0,139,0,961,0,0,429,0,0,0,0,4080,Folk,Country_Traditional
c65f556dc588f55683e0a88f9c8ee57e.mid,104,1314,0,0,0,368,0,273,0,0,632,0,0,0,0,0,0,2943,Pop_Rock,-
d820a106f3db66c41fa50c0dc36267ce.mid,104,1926,0,0,0,215,0,256,0,163,337,0,1357,0,0,124,0,2439,-,-
85a904d10df7c5816e8b296f3c65002f.mid,104,0,0,0,1991,431,0,519,486,0,144,0,0,0,0,0,0,1407,Latin,Pop_Latin
e4a2e2adaa4648488e526ca57d1ae68a.mid,104,0,0,340,2569,657,0,296,0,0,0,859,141,0,0,0,171,208,-,-
08149ed6a75b4cfdb1128ed2369c224d.mid,104,1059,0,0,1155,763,0,404,0,0,0,1439,0,0,0,0,0,4887,-,-
758dda6fc02ec273a7932f66d6c15a4a.mid,104,871,0,462,2294,792,0,0,0,0,0,0,0,0,0,0,0,2286,-,-
3e62b069e2f80a38884eae2acee93d0f.mid,104,0,0,0,1649,0,822,0,0,288,292,0,0,0,0,0,0,0,-,-
e5c5b44bb99f131320ad950319d75462.mid,104,1291,0,458,899,562,0,1099,727,273,0,0,0,0,0,0,0,1701,-,-
85285128a216908821cabe7817a109c4.mid,104,1672,781,0,1447,785,0,1507,1397,0,0,0,0,0,0,0,0,3537,-,-
a2d1da2530f6069daac2d0129702b759.mid,104,1320,0,0,552,784,0,791,0,182,0,689,0,0,0,0,0,2191,-,-
f052f675a2c6ab63059e3a3c6d461077.mid,104,0,192,0,539,1636,0,0,0,0,0,0,0,0,0,0,0,2474,-,-
94afeb262f9f23a2ae1df342334ae6c6.mid,104,2686,0,0,2357,1589,0,555,365,222,0,0,149,0,0,0,0,1809,-,-
550014974ce9cdf673a41bdb77fb15ab.mid,104,201,0,0,1361,526,0,334,0,0,703,0,0,0,0,0,0,2437,-,-
3afdaf475309cd6f5cf09c532403991c.mid,104,4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054,-,-
7409dee1549f42160168f1c53eb82ad3.mid,104,2296,0,0,1640,817,0,967,0,0,0,637,0,0,0,0,0,1849,Pop_Rock,Rock_Hard
894111caa863e52ee247b913f1051184.mid,104,0,0,0,7626,2356,0,599,0,0,0,414,0,0,0,0,0,2778,-,-
48f376da1cde778982a87d237960ae32.mid,104,2932,0,0,1997,852,0,0,0,0,0,0,0,0,1020,0,0,1847,-,-
6bc0d36da2e717192b7b94f42281910d.mid,104,511,0,461,3363,2264,0,175,0,0,0,0,0,175,0,0,0,1566,Pop_Rock,Metal_Alternative
c95691cdb995ff18ed327ab73d548503.mid,104,0,0,0,919,1508,0,0,433,0,0,0,0,0,0,200,0,890,-,-
67ce080ea6ff65e8b6dcc3f67b2c65f1.mid,104,2355,0,0,2624,317,746,1769,0,0,200,0,0,0,0,0,0,930,Religious,Gospel
83d0de0b2802a5df1a65a7592f5b03d2.mid,104,0,216,0,4032,1291,0,644,0,0,723,0,0,0,0,126,0,3549,-,-
0854d2bc5a8c1c90366a34abc448de53.mid,104,796,743,0,1124,821,0,270,0,0,0,0,0,0,0,0,0,2972,-,-
efdb3cfbafb6894a71f7bbcdf73a97a2.mid,104,1321,832,0,1010,665,0,0,0,0,0,0,0,0,0,0,0,1603,-,-
9462d5bee5aef7f0c886aa00ba30bc3b.mid,104,1180,0,0,1883,694,0,0,0,0,0,0,0,0,0,0,0,1706,-,-
df3d9a8cf4f6f94b21452e5bb5c7ee08.mid,104,814,0,332,0,502,0,1897,0,0,1014,0,0,0,132,0,0,2094,-,-
f9445cb51fb53fe1dcffdf8e9fc1bf26.mid,104,3288,0,0,1735,830,0,825,0,0,0,0,0,0,0,0,0,5914,-,-
c3e819489c1df28b21f4f9ffb0bdbdee.mid,104,0,0,0,680,189,416,1816,588,129,231,0,0,0,0,0,0,290,Electronic,-
ac14b198e95793dc6d67c770ea0e4c64.mid,104,1572,0,0,592,393,469,761,0,0,727,548,292,0,0,108,0,1459,RnB,Pop_Contemporary
6168f982f1194358fe743074d09ce2a6.mid,104,0,257,0,2489,795,360,806,1524,416,0,0,0,0,0,0,0,1967,-,-
